series,"10-2014","11-2014","12-2014","01-2015","02-2015","03-2015","04-2015","05-2015","06-2015","07-2015","08-2015","09-2015","10-2015","11-2015","12-2015","01-2016","02-2016","03-2016","04-2016","05-2016","06-2016","07-2016","08-2016","09-2016","10-2016","11-2016","12-2016","01-2017","02-2017","03-2017","04-2017","05-2017","06-2017","07-2017","08-2017","09-2017","10-2017","11-2017","12-2017","01-2018","02-2018","03-2018","04-2018","05-2018","06-2018","07-2018","08-2018","09-2018","10-2018","11-2018","12-2018","01-2019","02-2019","03-2019","04-2019","05-2019","06-2019","07-2019","08-2019","09-2019","10-2019","11-2019","12-2019","01-2020","02-2020","03-2020","04-2020","05-2020","06-2020","07-2020","08-2020","09-2020","10-2020","11-2020","12-2020","01-2021","02-2021","03-2021","04-2021","05-2021","06-2021","07-2021","08-2021","09-2021","10-2021","11-2021","12-2021","01-2022","02-2022","03-2022","04-2022","05-2022","06-2022","07-2022","08-2022","09-2022","10-2022","11-2022","12-2022","01-2023","02-2023","03-2023","04-2023","05-2023","06-2023","07-2023","08-2023","09-2023","10-2023","11-2023","12-2023","01-2024","02-2024","03-2024","04-2024","05-2024","06-2024","07-2024","08-2024","09-2024","10-2024"
Colorado,4151,3842,3682,4173,3578,4493,4311,4593,4518,4878,4939,4635,4581,4145,4079,4417,4183,4496,4467,4801,4991,5067,4919,4902,4927,4260,4248,5114,4343,4836,5166,5437,5277,5581,5308,5329,5042,4862,4714,5351,4575,5225,5251,5633,5468,5741,5700,5898,5377,5164,5145,5063,4607,4953,5406,5390,5399,5718,6103,5941,5276,5196,4910,5487,4893,4966,4665,5812,5779,6201,6518,5789,5520,5039,5039,5572,4940,5117,5518,6150,6124,6393,6687,6404,6410,5770,5539,5742,5048,5716,6198,6504,6283,6730,6430,6377,6197,5533,5474,5708,5218,5840,5973,6351,5875,6541,6387,6143,5857,5088,5244,,,,,,,,,,
Colorado Clearances,2652,2330,2322,2655,2213,2788,2628,2713,2775,2901,2958,2859,2777,2520,2478,2661,2558,2726,2706,2887,2918,2948,2987,2925,2947,2572,2639,2892,2574,2913,2950,3166,3092,3328,3240,3109,2934,2795,2995,3029,2763,3099,3007,3309,3170,3327,3508,3357,3095,2963,3093,3107,2801,3010,3213,3083,3092,3233,3419,3246,3016,2968,2822,3065,2948,3043,2828,3296,3071,3210,3456,2934,2954,2650,2783,2990,2683,2931,2918,3060,3090,3193,3284,3107,3115,2796,2722,2945,2663,3014,3146,3398,3148,3398,3269,3376,3230,3089,3073,3239,2760,3274,3180,3404,3079,3430,3395,3244,3138,2866,2822,,,,,,,,,,
