series,"10-2014","11-2014","12-2014","01-2015","02-2015","03-2015","04-2015","05-2015","06-2015","07-2015","08-2015","09-2015","10-2015","11-2015","12-2015","01-2016","02-2016","03-2016","04-2016","05-2016","06-2016","07-2016","08-2016","09-2016","10-2016","11-2016","12-2016","01-2017","02-2017","03-2017","04-2017","05-2017","06-2017","07-2017","08-2017","09-2017","10-2017","11-2017","12-2017","01-2018","02-2018","03-2018","04-2018","05-2018","06-2018","07-2018","08-2018","09-2018","10-2018","11-2018","12-2018","01-2019","02-2019","03-2019","04-2019","05-2019","06-2019","07-2019","08-2019","09-2019","10-2019","11-2019","12-2019","01-2020","02-2020","03-2020","04-2020","05-2020","06-2020","07-2020","08-2020","09-2020","10-2020","11-2020","12-2020","01-2021","02-2021","03-2021","04-2021","05-2021","06-2021","07-2021","08-2021","09-2021","10-2021","11-2021","12-2021","01-2022","02-2022","03-2022","04-2022","05-2022","06-2022","07-2022","08-2022","09-2022","10-2022","11-2022","12-2022","01-2023","02-2023","03-2023","04-2023","05-2023","06-2023","07-2023","08-2023","09-2023","10-2023","11-2023","12-2023","01-2024","02-2024","03-2024","04-2024","05-2024","06-2024","07-2024","08-2024","09-2024","10-2024"
Georgia,11895,10471,10875,11168,8908,11227,11243,12353,11275,11881,11786,12012,11475,10278,11128,11493,10390,12348,11569,12734,11540,12077,12164,11775,11841,10689,10948,9593,8422,10141,10099,10126,9884,10409,9640,9642,10052,8726,8185,10427,9716,9777,10150,11439,10455,11333,11325,10760,10897,9885,10131,9835,9463,10902,10910,11380,9685,8592,9749,8546,5849,5435,5511,6818,6604,7821,6636,9019,9064,9154,9403,9035,10172,9728,9407,10023,9323,10517,10439,11094,10380,10647,11548,11363,11614,10085,10448,10429,10619,11647,11696,12692,11300,11283,12075,11783,11466,10265,10410,11394,10309,11356,11142,12098,10376,11119,11413,10149,10690,9093,8558,,,,,,,,,,
Georgia Clearances,5274,4813,4955,4928,4306,5346,5123,5717,5054,5133,4958,5173,4737,4300,4775,4545,4600,5286,4866,5358,5037,4904,5112,4866,4944,4500,4408,4328,3972,4473,4526,4831,4418,4444,4770,4512,4517,4251,4131,4927,4871,4158,4402,4874,4395,4739,4696,4781,5026,4416,4295,4351,4033,4990,4633,4662,3655,3534,3958,3105,2071,2096,1983,2539,2543,2485,2085,2786,2651,2762,2689,2780,2849,2844,2923,3036,3121,3424,3377,3531,3255,3438,3773,3670,3647,3154,3190,3359,3586,3913,3643,4113,3549,3547,3933,3853,3644,3294,3319,3698,3432,3765,3517,3803,3153,3424,3615,3174,3460,2957,2799,,,,,,,,,,
